taxa_id,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,fdr_p.value,agg_level
ASV_791,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_809,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_827,0.29554864584863383,1.157552307817311,0.26641474927485326,14,-0.2345141952955342,0.6901443506811875,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_83,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_84,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_875,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_886,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_9,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_91,-0.2407468689000416,-0.9280893211498192,0.3690865495192621,14,-0.6579346076339758,0.28950823010186966,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_927,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_933,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_939,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_96,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_97,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_99,0.1958467118606365,0.7472623895829426,0.4672711931661421,14,-0.33209959702070224,0.6303556876209072,Pearson's product-moment correlation,two.sided,0.6521257311219785,none
ASV_437,-0.1912133491794769,-0.7289042176018198,0.4780775180314426,14,-0.6274459187300949,0.3363754918632629,Pearson's product-moment correlation,two.sided,0.6635611452458274,none
ASV_183,-0.18970029725033835,-0.7229202737918834,0.4816324466035581,14,-0.6264930702804749,0.33776711466051895,Pearson's product-moment correlation,two.sided,0.6648621817244769,none
ASV_436,0.185895078101448,0.7078945773910525,0.4906289378939329,14,-0.3412567849686185,0.6240909390227439,Pearson's product-moment correlation,two.sided,0.6736202714868051,none
ASV_19,0.183634780459812,0.6989849935066482,0.4960105269429187,14,-0.3433227901648438,0.6226601424337085,Pearson's product-moment correlation,two.sided,0.6773477088360287,none
ASV_90,0.1804096018458321,0.6862918922179169,0.5037375199964935,14,-0.3462619330622448,0.6206134684496726,Pearson's product-moment correlation,two.sided,0.6842210164658254,none
ASV_1097,-0.17058835105185205,-0.6477780453974817,0.5276094845124559,14,-0.6143438128641918,0.35514892397658593,Pearson's product-moment correlation,two.sided,0.7077584837173531,none
ASV_112,0.16646375881938394,0.6316635927328619,0.5377849895962561,14,-0.35885303719486633,0.6116939553682132,Pearson's product-moment correlation,two.sided,0.7077584837173531,none
ASV_261,0.16646375881938394,0.6316635927328619,0.5377849895962561,14,-0.35885303719486633,0.6116939553682132,Pearson's product-moment correlation,two.sided,0.7077584837173531,none
ASV_335,0.16646375881938386,0.6316635927328614,0.5377849895962564,14,-0.3588530371948664,0.6116939553682132,Pearson's product-moment correlation,two.sided,0.7077584837173531,none
ASV_44,0.16646375881938394,0.6316635927328619,0.5377849895962561,14,-0.35885303719486633,0.6116939553682132,Pearson's product-moment correlation,two.sided,0.7077584837173531,none
ASV_441,0.16646375881938386,0.6316635927328614,0.5377849895962564,14,-0.3588530371948664,0.6116939553682132,Pearson's product-moment correlation,two.sided,0.7077584837173531,none
ASV_178,-0.1645717090563609,-0.6242829734427752,0.5424818033811027,14,-0.6104750500161847,0.36054668523643235,Pearson's product-moment correlation,two.sided,0.7102596807154644,none
ASV_244,0.15776763416274436,0.5977991115138962,0.559520475357146,14,-0.3666087975472067,0.6060741714918785,Pearson's product-moment correlation,two.sided,0.7227237623442794,none
ASV_303,0.1573642854780346,0.5962319195651464,0.5605377211882796,14,-0.3669667697978586,0.6058124207557822,Pearson's product-moment correlation,two.sided,0.7227237623442794,none
ASV_5,0.1574388753973422,0.5965217120298774,0.5603495453846143,14,-0.36690058289173333,0.6058608327587373,Pearson's product-moment correlation,two.sided,0.7227237623442794,none
ASV_60,-0.15369098714292076,-0.5819734669634511,0.5698381717420588,14,-0.603424179459135,0.37021969346943634,Pearson's product-moment correlation,two.sided,0.7310045233458734,none
ASV_390,0.14820652758472957,0.5607305140438965,0.583844471937448,14,-0.37505271192807516,0.5998433095647238,Pearson's product-moment correlation,two.sided,0.741482479360559,none
ASV_69,-0.14821611549159616,-0.5607676040831087,0.583819862521257,14,-0.5998495854514561,0.3750442876159327,Pearson's product-moment correlation,two.sided,0.741482479360559,none
ASV_196,0.14475711558825236,0.5473971450749373,0.5927258032861222,14,-0.37807790254734047,0.597581840725331,Pearson's product-moment correlation,two.sided,0.7490166867396769,none
ASV_882,0.13689905682243086,0.5170978418124507,0.6131601798814763,14,-0.38492810720579235,0.5924029774244632,Pearson's product-moment correlation,two.sided,0.7710033945044306,none
ASV_14,0.13102821127208042,0.4945261626590124,0.6286042348412044,14,-0.39000872446457724,0.5885090636866298,Pearson's product-moment correlation,two.sided,0.7865294366978617,none
ASV_329,-0.12938584946126822,-0.4882213502189946,0.6329510092892061,14,-0.587415933650475,0.3914243647271103,Pearson's product-moment correlation,two.sided,0.7880860605855802,none
ASV_497,0.12586592333540977,0.4747225056685349,0.64230492572875,14,-0.394450098371822,0.58506748341727155,Pearson's product-moment correlation,two.sided,0.7958314689517195,none
ASV_1040,-0.108984813098705,-0.41022738534778336,0.6878479861559725,14,-0.5736965577314767,0.40880599605069623,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_153,0.10148966583623024,0.38171048426023224,0.7084071313198621,14,-0.4150988593333443,0.5685898280383493,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_16,-0.10771033758842044,-0.40537351410859945,0.6913298836241846,14,-0.5728307508952787,0.40987952079033274,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_2,0.10232545793375267,0.38488708778929864,0.7061048906714593,14,-0.4143995754638766,0.5691610741456011,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_21,0.10148966583623041,0.3817104842602329,0.7084071313198615,14,-0.4150988593333441,0.5685898280383495,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_222,0.10236844375457484,0.3850504866479515,0.7059865479661963,14,-0.4143635939255672,0.5691904418588609,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_238,0.11074321909784406,0.41692768401186603,0.6830536254145896,14,-0.40732248761412376,0.574889417204509,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_287,0.1162485163660154,0.43793122443009613,0.6681172026751938,14,-0.4026601057334322,0.5786113612075787,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_288,0.10148966583623041,0.3817104842602329,0.7084071313198615,14,-0.4150988593333441,0.5685898280383495,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_313,0.11627778066220952,0.43804297963843286,0.6680381109996845,14,-0.4026352499369448,0.5786310944805166,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_322,0.10148966583623005,0.3817104842602315,0.7084071313198627,14,-0.41509885933334445,0.5685898280383492,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_324,0.11662691803269121,0.4393763632383475,0.6670947613352092,14,-0.4023386490875869,0.5788664803337167,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_360,-0.10034431992914909,-0.3773586813860406,0.7115659010938501,14,-0.5678062761433098,0.41605614786735173,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_375,0.10148966583623009,0.3817104842602317,0.7084071313198624,14,-0.4150988593333444,0.5685898280383492,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_39,0.10148966583623018,0.38171048426023196,0.7084071313198623,14,-0.41509885933334434,0.5685898280383493,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_406,0.118896950819058,0.448049851392132,0.6609727070441307,14,-0.4004075393890818,0.5803950433480809,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_493,-0.11098332723348982,-0.41784290750470743,0.6823998370466484,14,-0.5750521477208361,0.4071197040308142,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_669,-0.10034431992914909,-0.3773586813860406,0.7115659010938501,14,-0.5678062761433098,0.41605614786735173,Pearson's product-moment correlation,two.sided,0.810483133981336,none
ASV_56,0.09892004173193288,0.37194917231822316,0.7155000811478957,14,-0.4172449755419987,0.5668307184920959,Pearson's product-moment correlation,two.sided,0.8113259848730602,none
ASV_215,-0.08772229686662306,-0.3294970013147043,0.7466579889659455,14,-0.559114847373342,0.426530458327461,Pearson's product-moment correlation,two.sided,0.8428939075437785,none
ASV_15,0.0821978313064636,0.30860041641899433,0.7621697914033119,14,-0.43107191289998675,0.5552778631369625,Pearson's product-moment correlation,two.sided,0.8565979071523947,none
ASV_1,0.07433452114963492,0.27890594183389916,0.7843945547701433,14,-0.4374915036156228,0.5497814924647738,Pearson's product-moment correlation,two.sided,0.8593221333254154,none
ASV_104,-0.07447420691795682,-0.27943296849631216,0.7839983297423821,14,-0.5498794918551835,0.43737791778487967,Pearson's product-moment correlation,two.sided,0.8593221333254154,none
ASV_151,-0.07447420691795682,-0.27943296849631216,0.7839983297423821,14,-0.5498794918551835,0.43737791778487967,Pearson's product-moment correlation,two.sided,0.8593221333254154,none
ASV_256,-0.07447420691795685,-0.2794329684963122,0.783998329742382,14,-0.5498794918551835,0.43737791778487967,Pearson's product-moment correlation,two.sided,0.8593221333254154,none
ASV_532,-0.0756942560589753,-0.28403685290873604,0.7805397288740028,14,-0.5507348860627408,0.4363851370218211,Pearson's product-moment correlation,two.sided,0.8593221333254154,none
ASV_73,0.07415894418745604,0.278243523097724,0.7848926572106156,14,-0.4376342512967594,0.5496582943100655,Pearson's product-moment correlation,two.sided,0.8593221333254154,none
ASV_234,0.07236880004257981,0.2714911210448514,0.7899756365272281,14,-0.43908820434170975,0.548401011401613,Pearson's product-moment correlation,two.sided,0.8611751574159483,none
ASV_75,-0.07088305279039038,-0.2658889062833067,0.7942003489200093,14,-0.5473558804416422,0.44029289564627133,Pearson's product-moment correlation,two.sided,0.8620807206225742,none
ASV_42,-0.06730495291182838,-0.25240441366362215,0.8043964822150913,14,-0.5448327952429122,0.44318659928235576,Pearson's product-moment correlation,two.sided,0.8686294551816895,none
ASV_80,0.06636741854806133,0.24887284365081752,0.8070730370979478,14,-0.44394305309407034,0.5441702633255218,Pearson's product-moment correlation,two.sided,0.8686294551816895,none
ASV_13,-0.0651350446642568,-0.244231657123133,0.8105943758666823,14,-0.5432984682892011,0.44493629425698267,Pearson's product-moment correlation,two.sided,0.8687382762453051,none
ASV_108,0.063549168972643,0.2382608120038108,0.8151308033060289,14,-0.44621259922730516,0.5421750827225261,Pearson's product-moment correlation,two.sided,0.8699295127719805,none
ASV_92,-0.05486263369625063,-0.2055868105460723,0.8400730721997085,14,-0.5359913048278611,0.45316688679953293,Pearson's product-moment correlation,two.sided,0.8927973235929957,none
ASV_214,-0.049669840321803875,-0.18607720157006666,0.8550534455724726,14,-0.5322698327929853,0.45729482177962155,Pearson's product-moment correlation,two.sided,0.9049315632308669,none
ASV_956,0.04556557036387224,0.17066801727038136,0.8669267763633016,14,-0.4605420673873098,0.5293152067528025,Pearson's product-moment correlation,two.sided,0.9136904613953469,none
ASV_319,-0.043437679551052696,-0.16268246426143093,0.8730932685573282,14,-0.5277787251938943,0.4622203117305042,Pearson's product-moment correlation,two.sided,0.9163871496428155,none
ASV_367,-0.03828114150224728,-0.14333998287018657,0.8880643776295799,14,-0.524042160365518,0.4662722478389122,Pearson's product-moment correlation,two.sided,0.928264822707462,none
ASV_168,0.03666487482956285,0.13727970422182442,0.8927644676431084,14,-0.4675379449264032,0.5228671086163492,Pearson's product-moment correlation,two.sided,0.9284201488127783,none
ASV_30,0.035509032617265894,0.13294647616088498,0.8961277088944437,14,-0.4684418179201158,0.5220256580763353,Pearson's product-moment correlation,two.sided,0.9284201488127783,none
ASV_67,0.034461039358464535,0.12901803376608217,0.8991785693226121,14,-0.4692604417601905,0.5212619018589021,Pearson's product-moment correlation,two.sided,0.9284201488127783,none
ASV_154,0.03306670827282088,0.12379198930114801,0.9032397153042198,14,-0.47034826148370107,0.5202445312645125,Pearson's product-moment correlation,two.sided,0.9288376019727603,none
ASV_53,-0.02472346698755363,-0.09253502821331776,0.9275840912376646,14,-0.5141278746960795,0.4768256252047083,Pearson's product-moment correlation,two.sided,0.9500256418321242,none
ASV_45,0.017954806120910372,0.06719156426578136,0.9473793596027178,14,-0.4820408283563904,0.5091287409295938,Pearson's product-moment correlation,two.sided,0.9664030415224512,none
ASV_242,0.014061242827675367,0.05261755508388301,0.9587800591108553,14,-0.48502482302977495,0.5062379759981661,Pearson's product-moment correlation,two.sided,0.974120540056629,none
ASV_345,0.010943302138232096,0.04094853926842984,0.9679151692146113,14,-0.487406036398306,0.5039150674805586,Pearson's product-moment correlation,two.sided,0.9794838764163796,none
ASV_89,0.0085192299153843,0.031877196343588994,0.9750199860203058,14,-0.4892522255969326,0.5021041599755927,Pearson's product-moment correlation,two.sided,0.9827582398776098,none
ASV_368,0.004238150898681424,0.015857851035703443,0.9875715723122412,14,-0.4925018632789935,0.4988953644278281,Pearson's product-moment correlation,two.sided,0.991475017262092,none
ASV_283,9.644896517614544e-4,0.0036087915085022894,0.9971715263324012,14,-0.4949774902269625,0.49643247378860933,Pearson's product-moment correlation,two.sided,0.9971715263324012,none
Allomuricauda,-0.5778412996887131,-2.6491287428275685,0.01906152344477386,14,-0.8345103183735829,-0.11510714746456929,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Alteromonas,0.621243327510988,2.9663439606565962,0.010210111975954063,14,0.18140113563061705,0.8539665573315404,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Flavobacterium,0.5879080046453432,2.7193407631637876,0.01661494304207888,14,0.13012484551797923,0.8390807580260203,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Peredibacter,0.5936287285916824,2.7600938809083893,0.015337884426230143,14,0.1387537649682677,0.8416623502860805,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Polaribacter,0.6114746316763492,2.89148560792666,0.011839559495371786,14,0.16612307084953581,0.8496434783418546,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Psychroserpens,0.5872466416385718,2.714669999279934,0.01676775608928007,14,0.12913172297694028,0.8387815732955496,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Sulfurimonas,0.6569536058194158,3.2603717008055817,0.005693990756650754,14,0.2391185113914066,0.8695011782806396,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Sulfurovum,0.6086622456015697,2.8703316040514544,0.012344616210645932,14,0.16176383366259697,0.8483929105102598,Pearson's product-moment correlation,two.sided,0.25256518564325364,Genus
Halobacteriovorax,0.5589395879622968,2.5221168637363225,0.024400524682136892,14,0.08746932590903721,0.8258321538985058,Pearson's product-moment correlation,two.sided,0.2873839573673901,Genus
Tenacibaculum,0.5320503413752057,2.351151739332669,0.03388895237311923,14,0.04936438340889329,0.8132650044437194,Pearson's product-moment correlation,two.sided,0.33659443862706073,Genus
Thalassovita,0.5294667203891132,2.335272134023063,0.034929611555638375,14,0.045775641382582985,0.8120435311403968,Pearson's product-moment correlation,two.sided,0.33659443862706073,Genus
Acidiluteibacter,0.5006653404210611,2.16408225148951,0.04823394246235344,14,0.006597359665648195,0.7982572164263132,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
Amphritea,0.506762221059278,2.1994683691934496,0.045145259020629665,14,0.014766240836165003,0.8012018526594397,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
Candidatus_Endoecteinascidia,-0.4647386877389977,-1.9638569122202232,0.06972132919056563,14,-0.7806117905630398,0.040235932430788254,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
HIMB11,0.48529616717963975,2.0767568318528378,0.05671651440590742,14,-0.013706436390752084,0.7907706323558366,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
Pseudoteredinibacter,0.4697578689411632,1.9910312131104508,0.06636339932972178,14,-0.03382369700423192,0.7831076036744687,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
Salinimonas,0.46560685184524747,1.9685397859126093,0.06913184567224057,14,-0.03912977976550469,0.7810442112564282,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
Thalassoglobus,0.4778812063913203,2.0355395408352415,0.06118137976861531,14,-0.023357160586070524,0.7871256983258831,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
Tritonibacter,0.4754052055082248,2.0219029528235044,0.06272823667234122,14,-0.026559054955027327,0.785903753928711,Pearson's product-moment correlation,two.sided,0.38897162601052404,Genus
Rickettsia,0.4552467702057751,1.9131219837198863,0.07640712199799296,14,-0.05224964575895357,0.7758641865265143,Pearson's product-moment correlation,two.sided,0.4049577465893627,Genus
Botrimarina,0.43258427521675,1.7952460207384877,0.09422517789601505,14,-0.0803510859542841,0.7643802398202647,Pearson's product-moment correlation,two.sided,0.4140767828632701,Genus
Cohaesibacter,0.4244710858397462,1.754089453646827,0.10126841030758925,14,-0.09021704518584905,0.760217161624547,Pearson's product-moment correlation,two.sided,0.4140767828632701,Genus
Kordiimonas,0.43583586579411776,1.8118900868443562,0.09150270941081662,14,-0.07636860883518047,0.7660409818572629,Pearson's product-moment correlation,two.sided,0.4140767828632701,Genus
Mesoflavibacter,0.4319504209893892,1.792011562701981,0.09476252224777643,14,-0.0811255141346983,0.7640559867354583,Pearson's product-moment correlation,two.sided,0.4140767828632701,Genus
Shimia,0.43929336078444337,1.829684239566312,0.08866987366616838,14,-0.07211594061601259,0.7678020663446548,Pearson's product-moment correlation,two.sided,0.4140767828632701,Genus
Spongiibacter,0.4241372043754922,1.7524069245564862,0.10156600334382097,14,-0.0906209055792479,0.7600452460355992,Pearson's product-moment correlation,two.sided,0.4140767828632701,Genus
Saprospira,0.41947299760175977,1.7289930483118703,0.10578807698931043,14,-0.09624504590184943,0.7576387197567048,Pearson's product-moment correlation,two.sided,0.4153161541061817,Genus
Aureispira,0.3796712613452391,1.5355818953630838,0.146927857688039,14,-0.142935196907531,0.7367218124794878,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Coraliomargarita,-0.38754209756765756,-1.5729745568781126,0.13804585017328463,14,-0.7409130741132005,0.13388306354243304,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Hydrogenovibrio,0.40074235643718703,1.6366030028398422,0.12398725241534589,14,-0.11850375970610955,0.7478810286907894,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Lentisphaera,-0.3875420975676577,-1.5729745568781133,0.13804585017328447,14,-0.7409130741132006,0.13388306354243287,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Lyticum,0.38145249260840924,1.544009496800858,0.14488471318113094,14,-0.14089425481149478,0.7376727354086031,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Marinicella,0.4099723948995109,1.6818108976049866,0.1147671200384344,14,-0.10759999856498544,0.752708219527893,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Neptunomonas,0.3978103766293779,1.6223679609748671,0.12702035881153012,14,-0.12194139724535788,0.746339919392423,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Pseudomaricurvus,-0.3875420975676577,-1.5729745568781133,0.13804585017328447,14,-0.7409130741132006,0.13388306354243287,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Roseovarius,-0.3875420975676574,-1.572974556878112,0.1380458501732848,14,-0.7409130741132004,0.1338830635424332,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Ruegeria,0.3841067955938877,1.5566052899143552,0.14187609922525843,14,-0.1378446838953692,0.7390871365787299,Pearson's product-moment correlation,two.sided,0.420928457160328,Genus
Arenicella,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Candidatus_Megaira,0.36797062162535166,1.480710465821924,0.16083566249243708,14,-0.15623225183823714,0.7304400375913102,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Dokdonia,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Erythrobacter,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Fucophilus,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Gilvibacter,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Haloferula,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Methylophaga,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Oleispira,0.3401019297907531,1.353211776312416,0.19743607352393688,14,-0.18715611254521544,0.7152269118781748,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Phycisphaera,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Roseivirga,0.34897554286831106,1.393343895960143,0.18524380011744065,14,-0.1774218159673161,0.720109776265387,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Simkania,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Terasakiella,0.34298829748652854,1.366220046929955,0.19341450449821596,14,-0.18400110813561624,0.7168192162191974,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Tropicibacter,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Urechidicola,0.3387267731194895,1.3470294736012562,0.19937103440408896,14,-0.18865544014060234,0.7144669156681563,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Verruc_01,-0.3242623283781016,-1.28257992133479,0.22046873772513043,14,-0.7064188985558858,0.2042784216942358,Pearson's product-moment correlation,two.sided,0.44093747545026085,Genus
Salinirepens,-0.31872842731858037,-1.258192232661295,0.22890205913326062,14,-0.703313476958632,0.2101851917920554,Pearson's product-moment correlation,two.sided,0.44932626422454863,Genus
Cysteiniphilum,0.3098912123350039,1.2195423484638668,0.24278644585990922,14,-0.21953845738235347,0.6983237334506345,Pearson's product-moment correlation,two.sided,0.4679156956572796,Genus
Algimonas,0.30024049424138244,1.177733523191557,0.25853613765223027,14,-0.22964275330806863,0.6928311940302363,Pearson's product-moment correlation,two.sided,0.4724970791575259,Genus
Denitrobaculum,0.300240494241382,1.1777335231915549,0.25853613765223116,14,-0.2296427533080691,0.6928311940302361,Pearson's product-moment correlation,two.sided,0.4724970791575259,Genus
Pseudomonas,0.3048548037349015,1.197672846195365,0.25092917811857673,14,-0.2248257826705132,0.6954630442057952,Pearson's product-moment correlation,two.sided,0.4724970791575259,Genus
Unknown,-0.29477276795161944,-1.1542238979559827,0.26773158424615084,14,-0.6896989841504677,0.23531721502637096,Pearson's product-moment correlation,two.sided,0.4810092869507117,Genus
Mariniblastus,-0.287188841723767,-1.1218200608892284,0.280811806376553,14,-0.685329895252968,0.24312851643334152,Pearson's product-moment correlation,two.sided,0.48796805698220685,Genus
Oceanobacter,0.28776450775429874,1.1242715330498425,0.2798056703386895,14,-0.24253799380384786,0.6856625439170071,Pearson's product-moment correlation,two.sided,0.48796805698220685,Genus
Alcanivorax,0.27775596197978825,1.0818360935685982,0.29760822579013124,14,-0.25274916455601254,0.6798553347487852,Pearson's product-moment correlation,two.sided,0.4982287290445303,Genus
Nannocystis,0.2794634289061621,1.0890480670338625,0.2945246307857516,14,-0.25101545062720154,0.6808496305148314,Pearson's product-moment correlation,two.sided,0.4982287290445303,Genus
Thalassolituus,0.2759900987114018,1.0743891521019615,0.30081734583820696,14,-0.2545385960953271,0.6788254760934844,Pearson's product-moment correlation,two.sided,0.4982287290445303,Genus
OM27_clade,-0.25151520435703234,-0.9723412383134594,0.3473819441733197,14,-0.6643865307704547,0.27897158498044544,Pearson's product-moment correlation,two.sided,0.5579164557935135,Genus
Phaeodactylibacter,-0.251515204357033,-0.9723412383134622,0.34738194417331836,14,-0.6643865307704551,0.27897158498044483,Pearson's product-moment correlation,two.sided,0.5579164557935135,Genus
Fuerstiella,-0.23095810607822082,-0.8881791863587067,0.3894493340235665,14,-0.6520159758472206,0.2989761559931203,Pearson's product-moment correlation,two.sided,0.6161437224850455,Genus
Acinetobacter,0.21640579131021564,0.8293694774365096,0.42081207226817763,14,-0.3128612624515339,0.6431212509467652,Pearson's product-moment correlation,two.sided,0.6235213691673163,Genus
Lewinella,0.21655146221212343,0.8299552160197008,0.42049176988752446,14,-0.3127233823770643,0.643210862724216,Pearson's product-moment correlation,two.sided,0.6235213691673163,Genus
Pelagimonas,0.22042526066836388,0.8455531420480134,0.4120208279851104,14,-0.30904856209061743,0.6455896111814113,Pearson's product-moment correlation,two.sided,0.6235213691673163,Genus
Sulfitobacter,0.21739092466913845,0.8333318057043677,0.41864843263942164,14,-0.31192838149703866,0.6437270437875192,Pearson's product-moment correlation,two.sided,0.6235213691673163,Genus
Vicingus,0.21517475916993503,0.8244218477831833,0.42352394886836575,14,-0.3140255659391064,0.6423634949091271,Pearson's product-moment correlation,two.sided,0.6235213691673163,Genus
Neptuniibacter,0.21141638795551587,0.80934198549759,0.4318592752227526,14,-0.31757039210382504,0.6400448681778654,Pearson's product-moment correlation,two.sided,0.6270833311453667,Genus
Schleiferia,-0.2021219390157138,-0.7722091624946055,0.4528298790413141,14,-0.6342771841222676,0.32627370703213204,Pearson's product-moment correlation,two.sided,0.6486482051132337,Genus
Marisediminitalea,0.1946117534740906,0.7423642478684983,0.4701396471410083,14,-0.333241402229313,0.6295813207504257,Pearson's product-moment correlation,two.sided,0.6644640346259584,Genus
Kiloniella,0.18191378612663978,0.692208924714975,0.5001267392601121,14,-0.3448924377050479,0.6215687593998814,Pearson's product-moment correlation,two.sided,0.6975451889680511,Genus
Francisella,0.16988452477596142,0.6450257974172977,0.5293396539302284,14,-0.3557821694805647,0.6138923446134468,Pearson's product-moment correlation,two.sided,0.7102532065392938,Genus
