asv_id,Domain,Phylum,Class,Order,Family,Genus,Species,Domain_confidence,Phylum_confidence,Class_confidence,Order_confidence,Family_confidence,Genus_confidence,Species_confidence
ASV_1449,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,Roseovarius pacificus,100,100,100,100,74.4555555555555,38.90833333333333,33.18333333333332
ASV_1450,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,99.2857142857143,96.95238095238096,82.5357142857143,26.750000000000007
ASV_1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1452,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,Psychroserpens mesophilus,100,100,100,100,100,33.516666666666644,31.31666666666667
ASV_1453,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Planktomarina,Planktomarina temperata,100,100,100,100,74.41089466089466,34.066666666666634,34.066666666666634
ASV_1454,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas pacifica,100,100,100,100,100,99.5,28.233333333333324
ASV_1455,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Ponticaulis,Ponticaulis koreensis,100,100,100,100,100,100,71
ASV_1456,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,66.41744306418222
ASV_1457,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio europaeus,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,68.28333333333335
ASV_1458,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas chungwhensis,100,100,100,100,100,39.128932806324144,33.75014492753625
ASV_1459,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Lacinutrix iliipiscaria,100,100,100,100,100,45.4,22.892857142857142
ASV_1460,Bacteria,Myxococcota,Myxococcia,Myxococcales,NA,Enhygromyxa,Enhygromyxa salina,100,100,76.5,76.5,76.5,76.5,76.5
ASV_1461,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea ganghwensis,100,100,100,69.66666666666667,67.33333333333333,59.250000000000014,16.000000000000004
ASV_1462,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter alexandrii,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,92.66666666666664,50.91666666666665,34
ASV_1463,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Dinoroseobacter,Dinoroseobacter shibae,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,90.75000000000001,67.86666666666667,67.86666666666667
ASV_1464,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Coraliomargaritaceae,Coraliomargarita,Coraliomargarita sinensis,100,100,97.16666666666667,97.16666666666667,97.16666666666667,97.16666666666667,49.50000000000001
ASV_1465,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella algicola,100,100,100,100,100,100,53.5
ASV_1466,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Coraliomargaritaceae,Coraliomargarita,Coraliomargarita akajimensis,100,100,96.66666666666666,96.66666666666666,96.66666666666666,96.66666666666666,63
ASV_1467,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesonia,Mesonia hippocampi,100,100,100,100,100,43.00000000000001,43.00000000000001
ASV_1468,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola aphaedonensis,100,100,100,100,100,94.5,94
ASV_1469,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100,100,100,100,83.90793650793653,34.39563492063495,33.640873015873034
ASV_1470,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Paracoccus luteus,100,100,100,100,100,100,72.66666666666666
ASV_1471,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100,100,100,100,53.583333333333385,44.00000000000002,41.50000000000002
ASV_1472,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea marina,100,100,100,100,100,70.89999999999999,25.53333333333332
ASV_1473,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,100,100
ASV_1474,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea japonica,100,100,100,100,100,98,83.5
ASV_1475,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,Gelidibacter pelagius,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,47.8409090909091,25.91666666666667
ASV_1476,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Actinomarinicola,Actinomarinicola tropica,100,100,100,100,100,100,100
ASV_1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1478,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Microscillaceae,Microscilla,Microscilla marina,100,100,100,100,100,100,100
ASV_1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1480,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Thalassolituus maritimus,100,100,100,87.66666666666667,87.66666666666667,71.33333333333333,71.33333333333333
ASV_1481,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio nigripulchritudo,100,100,100,100,100,100,100
ASV_1482,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassomonas actiniarum,100,100,100,98.33333333333334,98.33333333333334,54.33333333333335,37.83333333333334
ASV_1483,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella,Marinicella litoralis,100,100,100,100,100,100,96
ASV_1484,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,100,100,100,100,100,100,31.60058357036282
ASV_1485,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Lewinellaceae,Flavilitoribacter,Flavilitoribacter nigricans,100,100,100,100,100,52.5,52.5
ASV_1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1488,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,Phycisphaera mikurensis,100,100,100,100,100,100,100
ASV_1489,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Coraliomargaritaceae,Coraliomargarita,Coraliomargarita akajimensis,100,100,100,100,100,100,79
ASV_1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1491,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea eurytherma,100,100,100,100,100,77.08333333333331,35.083333333333336
ASV_1492,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureitalea,Aureitalea marina,100,100,100,100,100,40.41666666666664,40.41666666666664
ASV_1493,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,100,93.25000000000001,86.75000000000001,38.50000000000001
ASV_1494,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Pseudoteredinibacter,Pseudoteredinibacter isoporae,100,100,100,100,100,86.5,86.5
ASV_1495,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,100,100,87,50.86666666666664
ASV_1496,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea loyana,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,39.66666666666665
ASV_1497,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Roseivirgaceae,Roseivirga,Roseivirga misakiensis,100,100,100,100,100,100,78
ASV_1498,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella litorisediminis,100,100,100,81.0833333333333,81.0833333333333,81.0833333333333,24.083333333333314
ASV_1499,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea ponticola,100,100,100,100,100,100,95.5
ASV_1500,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum lithotrophicum,100,100,100,100,100,100,45.583333333333336
ASV_1501,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas gelatinilytica,100,100,100,100,100,100,29.552380952380943
ASV_1502,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella damuponensis,100,100,100,100,100,50.050000000000004,13.283333333333335
ASV_1503,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas aestuariivivens,100,100,100,100,100,82.66666666666669,58.594532279314834
ASV_1504,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio vulnificus,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,80.8201243201243
ASV_1505,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,100,100,100,100,100,47,47
ASV_1506,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,Allomuricauda nanhaiensis,100,100,100,100,100,100,90.5
ASV_1507,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Rhabdanaerobium,Rhabdanaerobium thermarum,100,100,100,100,100,88.5,88.5
ASV_1508,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassomonas,Thalassomonas actiniarum,100,100,100,85.5,85.16666666666666,52.41666666666665,40.41666666666665
ASV_1509,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Phaeobacter,Phaeobacter italicus,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,51.416666666666664,27.194444444444446,27.194444444444446
ASV_1510,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tritonibacter,Tritonibacter aquimaris,100,100,100,100,87,85.16666666666666,75.83333333333331
ASV_1511,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea loyana,100,100,100,100,97.16666666666667,90.83333333333333,21.750000000000004
ASV_1512,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Thalassoglobus,Thalassoglobus neptunius,100,100,100,100,100,100,55.50000000000001
ASV_1513,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella,Fuerstiella marisgermanici,100,100,100,100,100,100,100
ASV_1514,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Aliishimia,Aliishimia ponticola,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,59.33333333333336,36.33333333333334,36.33333333333334
ASV_1515,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100,100,100,100,80.00000000000001,65.00000000000003,64.00000000000003
ASV_1516,Bacteria,Pseudomonadota,Alphaproteobacteria,Holosporales,Caedimonadaceae,Caedimonas,Caedimonas varicaedens,100,100,100,61.99999999999999,61.99999999999999,61.99999999999999,61.99999999999999
ASV_1517,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas aestuariivivens,100,100,100,100,100,99.09372236958443,56.680193714331644
ASV_1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1519,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio ichthyoenteri,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,21.45952380952381
ASV_1520,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio hannami,100,100,100,100,100,100,46.650000000000006
ASV_1521,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Maritalea,Maritalea porphyrae,100,100,100,100,100,100,100
ASV_1522,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola maritimus,100,100,100,100,100,86.83333333333333,86.83333333333333
ASV_1523,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Fastidiosibacteraceae,Cysteiniphilum,Cysteiniphilum litorale,100,100,100,100,100,94.5,94.5
ASV_1524,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola maritimus,100,100,100,100,100,55.08333333333334,55.08333333333334
ASV_1525,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,99.66666666666667,99.66666666666667,84.66666666666667,34.083333333333336
ASV_1526,Bacteria,Pseudomonadota,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,Sneathiella glossodoripedis,100,100,100,100,100,100,53.16666666666666
ASV_1527,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Fucophilus,Fucophilus fucoidanolyticus,100,100,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667
ASV_1528,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,87.73333333333332,76.31666666666669,25.66666666666667
ASV_1529,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,99,95.89999999999999,74.25,26.866666666666667
ASV_1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1531,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Reichenbachiellaceae,Ekhidna,Ekhidna lutea,100,100,100,100,100,100,100
ASV_1532,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Oceaniradius,Oceaniradius stylonematis,100,100,100,100,100,54,54
ASV_1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1534,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola maritimus,100,100,100,100,100,43.833333333333336,42.5
ASV_1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1537,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Haliscomenobacteraceae,Portibacter,Portibacter lacus,100,100,100,100,100,100,100
ASV_1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1539,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira lenta,100,100,100,100,100,100,91.5
ASV_1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1541,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas confluentis,100,100,100,100,100,92.44202868832161,31.059543418273407
ASV_1542,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,100,100,100,100,100,100,65.5
ASV_1543,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola maritimus,100,100,100,100,100,94.75,72.75
ASV_1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1545,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter marinus,100,100,100,100,100,100,89.46666666666668
ASV_1546,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio ziniensis,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,19.58928571428573
ASV_1547,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100.00000000000001,100.00000000000001,100.00000000000001,97.5,87.83333333333331,84.5,38.41666666666664
ASV_1548,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas abrolhosensis,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,87.74383514179442,21.118962844853456
ASV_1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1550,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,97,97
ASV_1551,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas ruthenica,100,100,100,100,100,100,95
ASV_1552,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Shimia,Shimia marina,100,100,100,100,99,81.33333333333331,81.33333333333331
ASV_1553,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella litorisediminis,100.00000000000003,100.00000000000003,100.00000000000003,87.83333333333336,49.16666666666668,49.16666666666668,16.15000000000001
ASV_1554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1555,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,Terasakiella brassicae,100,100,100,100,100,100,92.66666666666666
ASV_1556,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Spongiispira,Spongiispira norvegica,100,100,100,100,100,100,100
ASV_1557,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,Oceanospirillum beijerinckii,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,57.31666666666665
ASV_1558,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas simiduii,100,100,100,100,100,61.933333333333344,30.000000000000004
ASV_1559,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Salinimonas iocasae,100,100,100,100,100,47.21582750582753,30.038461538461554
ASV_1560,Bacteria,Pseudomonadota,Alphaproteobacteria,Holosporales,Caedimonadaceae,Caedimonas,Caedimonas varicaedens,100,100,100,42.06666666666664,42.06666666666664,42.06666666666664,42.06666666666664
ASV_1561,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella,Fuerstiella marisgermanici,100,100,100,100,100,100,100
ASV_1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1563,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100,100,100,100,80.58333333333333,78.16666666666667,77.58333333333333
ASV_1564,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea profundi,100,100,100,100,100,93.3333333333333,25.33333333333332
ASV_1565,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,100,100,92.66666666666667,24.83333333333333
ASV_1566,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylophilus,Methylophilus rhizosphaerae,100,100,100,100,100,100,69.66666666666667
ASV_1567,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,100,94
ASV_1568,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,100,95.5
ASV_1569,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Coraliomargaritaceae,Coraliomargarita,Coraliomargarita akajimensis,100,100,100,100,100,100,75.33333333333333
ASV_1570,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,100,100,100,100,100,39.70000000000001,39.70000000000001
ASV_1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1572,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Coraliomargaritaceae,Coraliomargarita,Coraliomargarita akajimensis,100,100,96.16666666666667,96.16666666666667,96.16666666666667,96.16666666666667,54.66666666666666
ASV_1573,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Salibaculum,Salibaculum griseiflavum,100,100,100,98.50000000000001,96.50000000000001,38.666666666666664,37.166666666666664
ASV_1574,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,Oceanobacter mangrovi,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,88.2666666666667,87.86666666666667
ASV_1575,Bacteria,Myxococcota,NA,Polyangiales,Polyangiaceae,Aetherobacter,Aetherobacter rufus,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,75.66666666666669,75.16666666666669
ASV_1576,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Leclercia adecarboxylata,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997,89.35565380611818,42.181086228299854,31.82192747053427
ASV_1577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1580,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas pacifica,100,100,100,100,100,100,64.00000000000001
ASV_1581,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Thalassolituus oleivorans,100.00000000000001,100.00000000000001,100.00000000000001,83.33333333333333,83.33333333333333,42.25000000000001,32.333333333333336
ASV_1582,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas indica,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,71.7235449735449,23.74999999999997
ASV_1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1584,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Parvibaculaceae,Tepidicaulis,Tepidicaulis marinus,100,100,100,100,91.5,91.5,91.5
ASV_1585,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Shimia,Shimia aquaeponti,100,100,100,100,66.30000000000001,53.53333333333335,53.53333333333335
ASV_1586,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Hyunsoonleella,Seonamhaeicola maritimus,100,100,100,100,100,41.20000000000001,27.866666666666667
ASV_1587,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Aureispira,Aureispira maritima,100,100,100,100,100,100,100
ASV_1588,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Echinicola,Echinicola arenosa,100,100,100,100,100,70.83333333333333,61.583333333333336
ASV_1589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_1590,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100.00000000000001,100.00000000000001,100.00000000000001,99.66666666666669,99.66666666666669,99.33333333333334,26.83333333333333
ASV_1591,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,100,99,99,52.66666666666666
ASV_1592,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola aphaedonensis,100,100,100,100,100,90.5,75
ASV_1593,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,78.75000000000001,78.75000000000001
ASV_1594,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Aureispira,Aureispira marina,100,100,100,100,100,100,75
ASV_1595,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea loyana,100,100,100,100,100,100,53.66666666666665
ASV_1596,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas luteoviolacea,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,82.66666666666666,72.23703227931496
ASV_1597,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100,100,100,100,84.5,75,73.5
ASV_1598,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Halieaceae,Luminiphilus,Luminiphilus syltensis,100,100,100,100,100,81.66666666666667,81.66666666666667
ASV_1599,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,Roseovarius litoreus,100,100,100,100,94.58333333333331,81.44999999999999,78.44999999999999
